probe_id,country,asn,samples,rtt_min,rtt_median,rtt_p95,jitter_iqr,loss_pct,distance_km,min_rtt_ms,inflation
7284,ID,45701,1077,225.26,229.48,231.08,0.12,0.0,8052.5,80.58,2.8
7352,ID,140443,1061,226.55,227.62,243.86,0.16,0.75,8080.1,80.86,2.8
6521,ID,133802,1069,228.11,234.08,235.58,0.58,0.56,8162.5,81.68,2.79
6251,FI,719,1080,87.59,92.31,93.88,0.49,0.0,3144.4,31.47,2.78
7130,SE,210422,1077,89.8,94.08,95.1,0.26,0.0,3230.9,32.33,2.78
7216,AT,35492,1077,72.72,76.88,77.73,0.15,0.0,2615.1,26.17,2.78
7386,SE,57630,1074,96.26,100.37,101.21,0.08,0.0,3459.7,34.62,2.78
7761,ID,63515,1075,223.68,225.54,232.07,0.35,0.09,8052.5,80.58,2.78
6329,IT,42473,1077,84.77,85.07,85.53,0.17,0.0,3063.0,30.65,2.77
6450,IT,35574,1077,76.95,81.45,87.05,1.08,0.0,2776.9,27.79,2.77
6681,ID,133800,1069,222.84,224.64,233.29,0.45,0.19,8050.4,80.56,2.77
7092,SG,23947,1077,200.68,204.15,204.42,0.08,0.0,7251.5,72.57,2.77
7225,AT,29287,1077,72.52,75.8,76.65,0.24,0.0,2618.8,26.21,2.77
7540,ZA,213481,1077,228.84,229.23,241.01,0.26,0.0,8251.4,82.57,2.77
7690,DE,200297,1076,83.34,83.66,84.1,0.25,0.0,3002.9,30.05,2.77
7702,DE,680,1077,80.76,84.92,85.77,0.13,0.0,2908.3,29.1,2.77
7733,AT,47692,1074,72.37,75.36,76.2,0.22,0.0,2614.3,26.16,2.77
7040,AT,3320,1015,72.29,76.44,77.27,0.17,2.87,2613.2,26.15,2.76
7044,FR,50903,1077,90.84,91.56,91.7,0.07,0.0,3286.6,32.89,2.76
7100,FI,39484,1076,86.56,90.73,91.62,0.14,0.0,3138.0,31.4,2.76
7189,SE,12552,1074,88.13,92.32,93.23,0.16,0.0,3189.9,31.92,2.76
7397,AT,44133,1077,72.26,75.5,76.44,0.32,0.0,2614.9,26.17,2.76
7573,ID,64300,1077,222.08,224.99,226.31,0.11,0.0,8054.0,80.6,2.76
7781,ZA,37663,757,227.75,228.09,245.73,0.24,0.0,8244.7,82.5,2.76
7183,AT,207143,1077,71.69,72.55,74.53,0.24,0.0,2614.8,26.17,2.74
7290,ID,45701,1071,244.64,248.87,250.52,0.2,0.28,8929.4,89.36,2.74
7423,ID,153112,1073,220.57,224.15,226.45,0.29,0.0,8052.3,80.58,2.74
6325,AT,48943,1074,71.51,75.7,77.35,0.21,0.0,2616.2,26.18,2.73
7574,AT,51184,1077,71.5,75.69,77.31,0.14,0.0,2615.4,26.17,2.73
6346,DE,680,1077,84.03,88.22,89.85,0.17,0.0,3088.1,30.9,2.72
6680,CZ,39790,1077,76.78,77.07,77.36,0.21,0.0,2820.3,28.22,2.72
7441,ID,141640,1072,219.13,223.29,225.91,2.34,0.0,8050.1,80.56,2.72
7487,SE,200675,1074,97.78,101.96,103.54,0.14,0.0,3594.4,35.97,2.72
6332,DE,24940,1077,82.24,82.48,85.81,0.18,0.0,3031.2,30.33,2.71
6693,DE,24940,1077,82.26,82.74,84.61,0.42,0.0,3031.0,30.33,2.71
6714,DK,51468,1077,87.09,87.36,87.56,0.2,0.0,3217.4,32.2,2.71
7325,AU,1221,1080,358.65,368.15,369.03,0.28,0.0,13240.9,132.5,2.71
7680,IT,59829,1074,78.73,79.83,81.91,0.13,0.0,2902.3,29.04,2.71
7755,HR,139331,1023,69.4,72.51,74.83,0.41,0.0,2563.5,25.65,2.71
7008,AT,30971,1077,70.6,71.34,71.84,0.17,0.0,2615.2,26.17,2.7
7275,ID,45725,1080,217.73,221.22,224.65,0.73,0.0,8053.9,80.6,2.7
7484,AT,215120,1074,70.72,74.84,76.47,0.09,0.0,2614.8,26.17,2.7
7696,SK,31117,1077,69.24,73.41,74.31,0.13,0.0,2560.6,25.62,2.7
7760,ID,4622,1070,217.75,220.61,221.59,0.92,0.28,8052.5,80.58,2.7
6788,CZ,2852,1077,70.97,75.18,75.49,0.18,0.0,2640.6,26.42,2.69
7409,FI,13170,1080,88.63,93.97,94.85,0.19,0.0,3297.6,33.0,2.69
7612,SE,205966,1074,85.37,86.57,88.67,0.2,0.0,3173.7,31.76,2.69
6824,DE,42699,1080,78.01,80.86,81.7,0.14,0.0,2908.0,29.1,2.68
7274,TR,43391,1077,40.3,44.2,49.91,1.25,0.0,1501.0,15.02,2.68
7324,IM,201898,1068,111.59,112.08,112.61,0.24,0.09,4182.8,41.86,2.67
7551,SL,209049,1066,174.87,177.86,178.4,0.14,0.19,6535.7,65.4,2.67
6858,DE,680,1080,88.06,90.99,92.12,0.28,0.0,3304.8,33.07,2.66
7545,ID,149697,1066,228.72,231.68,235.5,0.23,0.47,8589.8,85.96,2.66
6439,RS,55002,1077,58.17,62.34,63.26,0.17,0.0,2196.3,21.98,2.65
7013,AT,30971,1050,75.23,77.6,77.84,0.18,2.23,2839.1,28.41,2.65
7344,CH,6730,1074,86.45,87.19,87.95,0.41,0.28,3260.1,32.62,2.65
7535,CZ,43037,1077,74.34,78.72,79.69,0.21,0.0,2801.5,28.03,2.65
7543,CZ,43037,1080,74.59,78.86,79.78,0.22,0.0,2812.9,28.15,2.65
7703,ES,198731,1077,94.2,94.37,97.27,0.11,0.0,3549.2,35.52,2.65
6959,AT,34347,1077,77.45,81.61,83.28,0.19,0.0,2935.1,29.37,2.64
7307,BR,264479,1074,269.77,274.55,275.46,1.2,0.0,10192.3,101.99,2.64
7429,AU,4826,1074,353.66,357.91,358.89,0.19,0.0,13386.8,133.96,2.64
6327,HR,2108,1077,67.38,68.5,70.69,0.23,0.0,2563.8,25.66,2.63
6936,RU,57578,1074,188.27,196.64,203.53,3.09,0.0,7156.4,71.61,2.63
7037,SE,20473,1077,83.74,87.93,89.55,0.09,0.0,3186.8,31.89,2.63
6751,DE,62310,1077,78.25,78.51,78.86,0.21,0.0,2990.0,29.92,2.62
6842,DE,29670,1077,78.93,79.22,79.62,0.23,0.0,3005.9,30.08,2.62
6331,DE,6724,1080,78.25,78.47,79.29,0.17,0.0,3000.1,30.02,2.61
6360,AT,39878,1077,74.13,78.48,79.39,0.48,0.0,2837.6,28.4,2.61
6424,IT,50178,991,76.55,79.52,81.66,0.32,5.26,2928.3,29.3,2.61
7463,ZA,328266,1077,215.72,218.57,220.72,1.54,0.19,8244.7,82.5,2.61
7738,IT,60943,1074,74.7,75.84,76.89,0.11,0.0,2861.2,28.63,2.61
7739,IT,60943,1074,74.69,75.79,77.11,0.11,0.0,2861.2,28.63,2.61
7746,ZA,328365,1080,215.64,219.85,220.21,0.17,0.0,8251.1,82.57,2.61
6547,CZ,202297,1077,73.37,77.61,78.47,0.15,0.0,2815.3,28.17,2.6
6589,DE,34800,1072,87.88,106.74,142.4,13.74,0.09,3372.1,33.74,2.6
7062,ZA,37153,1067,214.32,220.75,241.16,6.63,0.56,8244.3,82.5,2.6
7588,TV,23917,1077,379.0,382.11,382.66,0.27,0.0,14545.0,145.55,2.6
7084,SE,1257,1077,83.23,87.43,87.69,0.17,0.0,3216.9,32.19,2.59
7459,SE,57630,1080,82.4,86.55,87.4,0.09,0.0,3181.2,31.83,2.59
7096,DE,47295,1080,74.11,78.42,80.22,0.16,0.0,2874.7,28.77,2.58
7328,ZA,329276,1068,212.79,216.0,263.43,2.42,0.09,8243.0,82.49,2.58
6490,CH,559,1077,84.12,84.32,84.93,0.13,0.0,3267.8,32.7,2.57
6787,DE,9136,1074,81.11,81.48,83.13,0.33,0.0,3153.6,31.56,2.57
7026,CH,57777,1075,81.13,84.17,86.16,0.23,0.0,3159.0,31.61,2.57
7462,ZA,37105,1072,212.0,214.93,216.37,0.15,0.28,8244.7,82.5,2.57
7502,AT,1764,1077,67.21,71.62,72.64,0.39,0.0,2614.8,26.17,2.57
7539,PL,35179,1071,69.63,73.79,74.73,0.11,0.28,2705.5,27.07,2.57
6675,IT,201333,1077,77.39,77.65,78.04,0.16,0.0,3026.4,30.29,2.56
7250,SE,51430,1074,81.44,85.65,87.23,0.17,0.0,3173.2,31.75,2.56
7326,AU,1221,1074,347.58,392.17,392.73,0.28,0.0,13543.4,135.53,2.56
7767,AU,63956,1077,339.11,341.58,349.98,0.24,0.0,13223.1,132.32,2.56
6838,DE,680,1077,77.47,77.78,78.4,0.22,0.0,3033.7,30.36,2.55
7024,CZ,6881,1078,71.54,74.56,95.66,0.86,0.0,2817.8,28.2,2.54
7197,CH,13030,1073,78.43,82.58,84.22,0.15,0.09,3088.0,30.9,2.54
7421,CZ,50338,1074,71.76,72.9,73.83,0.13,0.0,2819.9,28.22,2.54
7501,DE,8893,1074,82.5,82.78,83.04,0.27,0.0,3246.4,32.49,2.54
6809,CZ,24971,1080,66.86,71.08,71.96,0.14,0.0,2639.1,26.41,2.53
7428,AU,4826,1074,335.05,339.24,340.18,0.2,0.0,13222.6,132.32,2.53
6541,SI,42207,1073,67.62,68.75,70.86,0.19,0.0,2682.5,26.84,2.52
7440,IT,16004,1071,77.47,79.53,84.41,2.13,0.09,3073.9,30.76,2.52
6686,AT,21013,1077,69.78,73.96,74.64,0.18,0.0,2777.3,27.79,2.51
6687,ES,39069,1080,99.82,104.06,105.38,0.26,0.0,3967.6,39.7,2.51
6767,IT,41364,1077,80.23,80.46,80.76,0.15,0.0,3189.6,31.92,2.51
6851,SE,197564,1080,79.64,83.81,85.46,0.16,0.0,3171.0,31.73,2.51
6861,SI,2107,1080,67.51,68.61,70.76,0.19,0.0,2683.9,26.86,2.51
7002,SE,42708,866,79.48,83.67,84.76,0.16,9.89,3174.2,31.76,2.5
7171,NO,35132,1077,96.38,100.53,101.43,0.08,0.0,3855.9,38.59,2.5
6636,AU,199610,1077,337.24,339.14,352.02,1.89,0.0,13548.1,135.58,2.49
6827,AT,1111,1074,67.64,70.66,71.93,0.28,0.0,2713.5,27.15,2.49
6849,AU,4608,1076,333.6,336.53,337.8,0.25,0.09,13386.9,133.96,2.49
7136,FR,1942,1074,83.39,84.56,103.6,0.34,0.0,3344.6,33.47,2.49
7314,AT,5404,1074,70.71,73.07,73.21,0.1,0.0,2839.1,28.41,2.49
7600,NL,61029,1077,87.79,88.04,88.24,0.15,0.28,3525.8,35.28,2.49
6674,GB,39617,1079,97.34,100.0,104.54,1.66,0.09,3921.7,39.24,2.48
6891,BR,271354,1064,276.3,279.01,299.08,1.48,1.12,11122.8,111.31,2.48
7322,IT,8816,1077,76.3,76.98,77.56,0.35,0.0,3072.2,30.74,2.48
7085,IT,49088,1077,72.45,75.33,75.71,0.13,0.0,2929.1,29.31,2.47
7544,SI,198524,1077,66.26,69.44,70.04,0.22,0.0,2680.5,26.82,2.47
7584,IT,20836,1077,76.31,76.52,76.75,0.2,0.0,3081.8,30.84,2.47
6349,BR,2716,1061,303.44,306.89,310.8,1.71,1.39,12344.1,123.53,2.46
6558,DE,25220,1074,79.0,82.0,82.86,0.27,0.0,3208.0,32.1,2.46
7200,GB,60841,1077,94.71,155.84,161.95,1.06,0.0,3841.7,38.44,2.46
6727,AU,16276,1074,331.91,355.1,355.66,23.0,0.28,13548.1,135.58,2.45
6764,AU,138466,1076,331.71,335.92,337.82,0.4,0.0,13548.3,135.58,2.45
7018,NC,45345,1073,350.02,351.05,359.93,0.61,0.0,14304.7,143.15,2.45
7131,CH,13030,1072,77.05,81.24,82.86,0.12,0.0,3145.0,31.47,2.45
7695,DE,30742,1080,80.9,81.61,82.11,0.35,0.0,3302.5,33.05,2.45
7022,DE,200567,1080,79.54,83.75,85.41,0.26,0.0,3252.7,32.55,2.44
7113,BR,52863,1075,282.7,286.98,312.17,3.83,0.09,11594.9,116.03,2.44
7201,NL,60841,1075,86.74,167.38,173.2,5.68,0.09,3547.6,35.5,2.44
7536,ES,197712,1074,88.88,89.16,105.68,12.73,0.28,3634.3,36.37,2.44
7711,GB,214480,1077,98.07,99.94,100.41,1.58,0.0,4016.5,40.19,2.44
6447,DE,35065,1074,73.04,77.27,78.19,0.15,0.0,3008.9,30.11,2.43
6618,CH,8758,1077,75.12,75.37,75.89,0.22,0.0,3088.3,30.9,2.43
6834,CH,58299,1074,76.54,79.47,79.97,0.11,0.0,3145.0,31.47,2.43
6874,FR,20965,1074,88.54,88.79,89.44,0.15,0.0,3639.0,36.42,2.43
7766,AU,63956,1080,328.96,331.36,337.96,0.23,0.0,13546.8,135.56,2.43
6426,DK,59795,1077,77.92,82.33,83.57,0.49,0.0,3216.8,32.19,2.42
7127,SE,8473,1074,77.04,81.26,81.58,0.21,0.0,3175.8,31.78,2.42
7432,AU,4826,1074,257.9,262.05,263.66,0.1,0.0,10645.6,106.53,2.42
7693,NL,203860,1080,85.11,86.57,86.77,0.15,0.0,3507.5,35.1,2.42
6451,GB,55002,1077,93.5,93.8,94.47,0.24,0.0,3884.5,38.87,2.41
6937,BE,2611,1072,84.06,84.64,85.2,0.26,0.0,3507.2,35.1,2.4
7282,FR,15826,1077,88.27,88.88,89.17,0.26,0.0,3679.2,36.82,2.4
7476,AT,1120,1080,62.85,66.27,67.47,0.51,0.0,2616.1,26.18,2.4
7603,NO,60163,1074,91.79,94.71,95.6,0.25,0.0,3824.9,38.28,2.4
6544,CZ,39392,1074,67.43,71.65,72.2,0.21,0.0,2817.7,28.2,2.39
6635,BE,39923,1077,83.66,87.88,88.83,0.18,0.0,3503.8,35.06,2.39
7211,CZ,25248,1077,67.66,71.85,72.34,0.17,0.0,2825.2,28.27,2.39
6387,DE,21473,1077,76.72,80.89,82.69,0.3,0.0,3215.5,32.18,2.38
7083,AT,31510,1074,69.92,71.28,72.81,0.25,0.0,2939.8,29.42,2.38
7519,NL,202585,1080,81.08,81.64,82.33,0.32,0.0,3401.2,34.04,2.38
6810,CZ,2852,1080,66.87,70.99,72.65,0.14,0.0,2825.4,28.27,2.37
7086,ES,15699,1077,97.3,98.66,111.74,0.23,0.0,4105.2,41.08,2.37
7129,CZ,29134,1074,66.67,70.81,72.44,0.12,0.0,2815.0,28.17,2.37
6435,IT,35574,1079,72.74,76.86,77.72,0.15,0.09,3076.1,30.78,2.36
6929,AU,38880,1073,312.68,313.78,315.95,0.11,0.37,13250.4,132.6,2.36
7156,DE,50030,1077,70.87,75.46,77.48,0.56,0.0,2996.2,29.98,2.36
7372,CH,6730,1074,74.43,74.66,74.91,0.18,0.0,3155.1,31.57,2.36
7729,AR,61496,1073,315.43,316.6,316.88,0.19,0.0,13370.3,133.8,2.36
6441,SE,60396,1077,74.45,78.67,80.29,0.21,0.0,3169.2,31.71,2.35
6533,CH,2613,1077,77.16,80.38,81.05,0.37,0.0,3287.7,32.9,2.35
6577,CZ,28725,1077,66.35,70.5,72.13,0.09,0.0,2827.2,28.29,2.35
6663,IT,202422,1077,72.37,74.32,76.36,0.18,0.0,3077.6,30.8,2.35
7075,DE,3320,1073,70.38,71.81,330.04,0.82,0.09,2995.4,29.97,2.35
7223,CZ,25192,1080,66.45,70.63,72.32,0.16,0.0,2820.5,28.23,2.35
7450,FR,62000,1080,78.99,79.72,80.3,0.17,0.0,3365.1,33.67,2.35
7208,DE,9022,1077,75.26,75.51,75.71,0.17,0.0,3213.2,32.15,2.34
7319,AT,205687,1077,66.65,70.89,71.87,0.23,0.0,2841.1,28.43,2.34
6630,NL,42093,1073,79.23,79.5,80.11,0.28,0.28,3398.4,34.01,2.33
6873,FR,2200,1077,96.46,102.41,115.35,0.75,0.0,4138.4,41.41,2.33
7293,FR,211997,1075,78.26,79.41,100.58,0.25,0.0,3351.9,33.54,2.33
7333,AU,18390,1077,315.74,320.5,321.36,0.13,0.0,13548.2,135.58,2.33
7354,DE,204989,1076,78.46,82.92,83.77,0.39,0.0,3362.4,33.65,2.33
6334,AT,1853,1077,60.73,63.7,65.8,0.17,0.0,2615.1,26.17,2.32
6476,AT,48362,1077,71.34,75.54,77.21,0.22,0.0,3074.3,30.76,2.32
7125,GB,33920,1077,92.39,92.64,92.93,0.19,0.0,3985.5,39.88,2.32
7195,DE,15456,1077,68.59,71.65,73.58,0.55,0.0,2952.7,29.55,2.32
7780,CH,51907,849,73.28,73.81,74.3,0.39,0.0,3154.0,31.56,2.32
6348,NL,3333,1074,81.46,85.73,87.11,1.24,0.0,3531.3,35.34,2.31
6413,DE,34549,1074,74.06,78.25,79.19,0.15,0.0,3208.9,32.11,2.31
6545,DK,39642,1077,77.98,82.16,83.8,0.12,0.0,3366.1,33.68,2.31
6977,BR,16552,1074,267.6,285.77,289.91,2.21,0.19,11592.2,116.0,2.31
7048,FR,210403,1074,77.45,81.71,82.69,0.22,0.09,3357.3,33.6,2.31
7542,AR,27976,1077,307.12,308.53,320.23,0.11,0.0,13293.9,133.03,2.31
6507,DE,48821,1077,77.49,77.84,78.18,0.22,0.0,3366.7,33.69,2.3
6609,GB,45014,1077,89.7,89.87,90.36,0.2,0.0,3905.5,39.08,2.3
6868,NO,207788,1080,81.57,85.75,87.43,0.19,0.0,3540.4,35.43,2.3
6892,GB,31655,1074,92.63,92.86,93.18,0.14,0.0,4029.1,40.32,2.3
7101,BE,2611,1077,81.14,81.73,82.47,0.48,0.0,3532.2,35.35,2.3
7137,CH,15576,1074,72.59,72.94,73.16,0.2,0.0,3159.0,31.61,2.3
7406,NO,62371,1077,81.04,84.72,85.57,0.22,0.0,3514.9,35.17,2.3
7413,DE,20676,1077,73.96,74.24,74.53,0.27,0.0,3214.6,32.17,2.3
7598,FR,34659,1074,83.51,83.82,84.19,0.25,0.0,3635.4,36.38,2.3
6307,NL,3333,1080,80.96,85.18,89.9,0.53,0.0,3531.4,35.34,2.29
6410,BR,22548,1077,266.1,277.47,279.51,0.51,0.0,11595.7,116.04,2.29
6540,CH,206484,1077,73.93,74.37,74.73,0.32,0.0,3229.6,32.32,2.29
6633,AR,263777,1075,303.09,305.37,306.11,0.38,0.19,13197.8,132.07,2.29
6999,DE,15451,1074,69.25,70.55,329.67,1.81,0.0,3026.2,30.28,2.29
7593,IT,51333,1074,70.59,71.73,73.83,0.12,0.0,3081.8,30.84,2.29
7758,CH,205678,1077,72.32,76.54,77.42,0.12,0.0,3155.4,31.58,2.29
6790,BR,57695,1065,265.31,265.66,266.05,0.2,1.11,11583.5,115.91,2.29
6503,AU,20473,1059,309.19,312.06,315.87,0.23,1.67,13547.7,135.57,2.28
6659,BR,202422,1074,264.98,265.25,265.46,0.19,0.0,11594.8,116.03,2.28
6963,CZ,206548,1074,64.29,68.4,69.29,0.07,0.0,2815.8,28.18,2.28
6980,ES,16552,1077,94.21,94.75,100.33,5.71,0.0,4125.5,41.28,2.28
7387,NL,215085,1077,78.15,78.35,78.57,0.12,0.0,3426.7,34.29,2.28
7393,ES,56958,1080,94.23,97.2,97.43,0.13,0.0,4130.5,41.33,2.28
7419,DK,39839,1077,73.49,77.65,79.27,0.09,0.0,3216.9,32.19,2.28
7477,NL,49784,1074,78.13,81.87,82.61,0.1,0.0,3426.7,34.29,2.28
7604,FR,57119,1077,82.77,82.97,83.15,0.1,0.0,3634.7,36.37,2.28
7773,DK,196827,1080,73.15,77.27,78.91,0.11,0.0,3204.0,32.06,2.28
6316,IT,12779,1080,72.4,73.53,75.63,0.31,0.0,3189.6,31.92,2.27
6567,NL,1140,1077,78.51,82.83,83.79,0.27,0.0,3449.5,34.52,2.27
6602,BR,36236,1077,263.64,263.93,264.35,0.19,0.0,11595.6,116.04,2.27
6660,AU,202422,1078,308.13,309.39,323.94,0.17,0.09,13548.4,135.58,2.27
6830,FR,2486,1074,82.54,82.7,83.54,0.14,0.0,3632.4,36.35,2.27
6857,DE,8763,1076,72.74,76.96,78.63,0.23,0.09,3208.3,32.1,2.27
6976,AU,16552,1078,308.11,310.97,312.07,0.49,0.0,13548.3,135.58,2.27
7019,BR,53046,1077,272.37,272.65,274.09,0.22,0.0,11968.9,119.77,2.27
7073,CH,202032,1074,70.36,74.76,76.07,0.32,0.0,3098.7,31.01,2.27
7258,CH,207143,1077,71.3,75.47,76.32,0.13,0.0,3140.0,31.42,2.27
7493,PT,214213,1940,104.98,109.25,110.92,0.27,0.0,4628.6,46.32,2.27
7521,DE,215120,1080,67.82,70.64,71.76,0.11,0.0,2981.2,29.83,2.27
7567,DE,20676,1080,76.4,76.59,76.78,0.13,0.0,3366.5,33.69,2.27
7708,BR,401612,1076,263.4,264.18,265.19,0.3,0.28,11583.5,115.92,2.27
7772,AU,153836,1073,307.19,308.24,316.75,0.11,0.28,13537.5,135.47,2.27
6350,SE,39351,1074,71.87,76.04,76.91,0.14,0.0,3173.4,31.76,2.26
6520,CH,198385,1074,74.43,75.5,77.09,0.12,0.0,3284.6,32.87,2.26
6657,GB,20596,1074,86.98,87.17,87.54,0.14,0.0,3845.5,38.48,2.26
7460,UY,28000,1070,294.37,297.44,298.94,0.39,0.28,13009.0,130.18,2.26
7151,DE,8879,1080,73.93,76.78,77.72,0.26,0.0,3278.6,32.81,2.25
7069,DE,50629,1077,74.86,75.01,76.0,0.12,0.0,3342.9,33.45,2.24
7323,AU,4826,1077,303.6,307.8,309.38,0.21,0.0,13547.6,135.57,2.24
7414,AR,11815,764,298.17,298.85,302.67,1.44,0.26,13292.5,133.02,2.24
6543,CH,58057,1074,71.05,72.22,74.31,0.21,0.0,3181.7,31.84,2.23
6750,DE,8767,1077,65.98,70.29,71.87,0.2,0.0,2952.5,29.55,2.23
7078,AU,31713,1074,302.43,310.8,312.4,2.06,0.0,13548.2,135.58,2.23
7147,UY,6057,1080,290.47,290.75,302.29,1.44,0.0,12991.4,130.0,2.23
7376,CH,205747,1077,73.13,77.37,78.47,0.25,0.0,3280.4,32.83,2.23
7439,NO,39029,1074,78.85,83.09,84.78,0.26,0.0,3537.5,35.4,2.23
7701,AU,140967,1077,302.66,307.04,308.78,0.47,0.0,13548.2,135.58,2.23
6317,CH,559,1080,70.09,74.29,75.55,0.27,0.0,3155.3,31.58,2.22
6427,AU,4764,1074,301.5,306.01,306.93,0.4,0.0,13547.7,135.57,2.22
6511,NL,34612,1080,77.48,78.6,79.49,0.13,0.0,3482.5,34.85,2.22
6813,DE,202040,1077,71.01,72.07,74.2,0.16,0.0,3201.5,32.04,2.22
6900,DE,48328,1077,65.45,69.59,71.22,0.12,0.0,2949.4,29.51,2.22
7508,BR,14907,1076,257.72,275.4,276.31,2.71,0.09,11589.9,115.98,2.22
6328,PT,62416,1077,102.23,106.76,117.61,10.24,0.0,4628.2,46.31,2.21
6390,CH,20612,1076,69.9,74.08,74.96,0.15,0.0,3155.2,31.57,2.21
7111,NZ,24324,1077,348.7,352.29,352.68,3.46,0.0,15767.1,157.78,2.21
7548,NZ,132255,1077,346.19,350.5,351.52,0.2,0.0,15663.4,156.74,2.21
7750,DE,207252,1077,74.27,74.55,74.72,0.12,0.0,3357.7,33.6,2.21
7756,NL,213052,837,76.55,79.17,80.12,0.23,0.0,3453.8,34.56,2.21
7099,AR,28109,1075,300.91,301.32,303.0,0.24,0.19,13688.3,136.98,2.2
7561,AU,152590,1077,298.39,299.49,301.61,0.21,0.0,13548.4,135.58,2.2
7583,DE,207160,1080,74.03,74.41,74.73,0.22,0.0,3369.6,33.72,2.2
7617,AR,61510,1074,325.33,327.89,332.85,5.43,0.0,14797.1,148.07,2.2
6522,CA,1403,1075,197.09,197.4,198.33,0.78,0.09,8980.3,89.87,2.19
6717,FR,39180,1074,74.79,78.98,79.95,0.19,0.0,3410.2,34.13,2.19
6940,DE,63949,1080,70.4,70.6,70.84,0.16,0.0,3214.5,32.17,2.19
7304,DE,29505,1077,70.58,71.7,72.54,0.12,0.0,3222.4,32.25,2.19
7377,GB,202359,1076,87.4,88.9,115.8,1.62,0.0,3985.3,39.88,2.19
7412,DE,8391,1077,73.26,77.45,78.3,0.17,0.0,3340.1,33.42,2.19
6320,FR,198985,1076,83.62,84.76,86.9,0.19,0.09,3834.7,38.37,2.18
6342,NL,203993,1071,75.22,76.42,78.33,0.27,0.0,3455.6,34.58,2.18
6443,FR,16347,1077,73.07,77.31,80.12,0.65,0.0,3357.3,33.6,2.18
7339,NL,39521,1077,77.13,77.3,77.44,0.09,0.0,3542.9,35.45,2.18
7359,GB,201115,1074,84.58,86.36,87.23,0.11,0.0,3885.4,38.88,2.18
7437,DE,210752,1077,69.99,70.16,70.41,0.1,0.0,3215.3,32.18,2.18
7446,NL,24875,1044,77.01,77.19,77.33,0.08,3.06,3527.7,35.3,2.18
7454,NL,50917,1076,77.04,77.21,77.35,0.08,0.09,3534.7,35.37,2.18
6512,GB,28792,1077,85.45,85.68,86.17,0.18,0.0,3931.7,39.34,2.17
6513,FR,62000,1077,79.05,79.79,81.59,0.23,0.0,3645.3,36.48,2.17
6736,FR,209097,1080,74.32,78.48,80.12,0.16,0.0,3424.7,34.27,2.17
7054,DE,12931,1077,65.93,70.16,71.05,0.16,0.0,3033.2,30.35,2.17
7320,FR,56987,1074,73.95,78.06,79.68,0.1,0.0,3412.9,34.15,2.17
7505,AR,4270,1074,286.02,287.99,289.72,0.17,0.0,13183.4,131.93,2.17
7512,FR,8839,1077,70.31,71.37,72.08,0.08,0.0,3236.3,32.39,2.17
7581,CH,29222,1077,72.03,73.22,75.21,0.17,0.0,3318.6,33.21,2.17
7647,PT,212073,1070,100.58,101.74,103.94,0.28,0.47,4627.5,46.31,2.17
6632,NL,1103,1077,76.89,81.08,82.04,0.2,0.0,3561.7,35.64,2.16
6952,DK,3292,1080,72.67,76.85,77.78,0.17,0.0,3358.7,33.61,2.16
7000,FR,197422,1077,79.65,80.79,85.09,0.4,0.0,3681.0,36.84,2.16
7478,DE,206549,1077,63.87,68.5,69.43,0.47,0.0,2951.1,29.53,2.16
7507,FR,61136,1077,69.82,73.95,74.79,0.13,0.0,3236.4,32.39,2.16
7649,ES,6750,1080,89.4,90.55,92.62,0.19,0.0,4134.9,41.38,2.16
7661,GB,209735,1077,87.03,88.15,90.56,0.23,0.0,4025.1,40.28,2.16
6604,ES,15954,1074,88.99,90.18,94.05,0.26,0.0,4135.1,41.38,2.15
6668,ES,202422,1074,88.79,93.0,94.24,0.19,0.0,4124.0,41.27,2.15
6803,NZ,138398,1077,337.25,338.4,345.21,0.31,0.0,15665.9,156.77,2.15
6826,DE,42184,1074,72.38,76.62,77.52,0.17,0.0,3363.7,33.66,2.15
6879,GB,5607,1077,82.79,86.98,87.93,0.15,0.0,3840.5,38.43,2.15
7254,GB,142594,1077,85.15,85.28,85.41,0.07,0.0,3962.5,39.65,2.15
7287,NL,51430,1079,75.02,76.14,76.81,0.15,0.0,3483.2,34.86,2.15
7316,NZ,61138,1077,337.39,338.58,345.23,0.14,0.0,15665.3,156.76,2.15
7392,NZ,64073,1074,337.79,339.32,357.19,2.68,0.0,15665.7,156.77,2.15
7774,DE,215685,1037,72.12,76.35,77.31,0.21,0.38,3359.4,33.62,2.15
6885,CH,15600,1073,69.21,74.46,78.09,0.61,0.09,3226.4,32.29,2.14
7017,ES,42612,1077,88.28,89.49,91.56,0.22,0.0,4130.1,41.33,2.14
7143,CH,39040,1074,67.67,71.83,73.45,0.18,0.0,3158.9,31.61,2.14
7403,DE,62371,1080,68.75,71.85,73.55,0.25,0.0,3205.0,32.07,2.14
7511,DE,12731,1077,69.54,70.82,72.3,0.17,0.0,3246.4,32.49,2.14
7616,NL,1101,1077,75.47,79.62,80.51,0.09,0.0,3527.8,35.3,2.14
7656,CH,29222,1077,71.14,74.51,76.53,0.6,0.0,3324.9,33.27,2.14
6382,GB,5607,1080,82.63,84.38,85.26,0.2,0.0,3881.5,38.84,2.13
6396,DE,5539,1074,63.02,67.19,68.1,0.19,0.0,2955.4,29.57,2.13
6516,GB,201126,1076,81.97,83.12,84.59,0.16,0.0,3848.0,38.51,2.13
